timestamps,TP9,AF7,AF8,TP10,Right AUX
1728633099.212,-46.875,-30.762,-62.012,-28.809,0.000
1728633099.216,-42.480,-19.531,-55.664,-23.926,0.000
1728633099.220,-20.020,-10.742,-53.711,-27.344,0.000
1728633099.224,4.395,-8.789,-57.617,-21.973,0.000
1728633099.227,-10.254,-12.207,-53.223,-27.832,0.000
1728633099.231,-35.645,-21.484,-47.363,-33.691,0.000
1728633099.235,-26.855,-14.160,-44.922,-17.090,0.000
1728633099.239,-10.254,-0.488,-43.457,-9.766,0.000
1728633099.243,1.953,-3.418,-55.176,-5.859,0.000
1728633099.247,-8.789,-11.719,-55.664,-12.207,0.000
1728633099.251,-51.758,-20.996,-49.805,-27.344,0.000
1728633099.255,-60.059,-27.832,-59.570,-39.551,0.000
1728633099.259,-19.531,-18.555,-58.594,-40.527,0.000
1728633099.263,-2.930,-22.461,-46.875,-35.156,0.000
1728633099.267,-23.438,-40.527,-50.781,-41.992,0.000
1728633099.271,-49.805,-47.852,-71.289,-44.922,0.000
1728633099.274,-48.340,-44.922,-79.590,-43.457,0.000
1728633099.278,-25.391,-29.297,-65.430,-37.598,0.000
1728633099.282,-7.812,-28.320,-60.059,-35.156,0.000
1728633099.286,-4.883,-27.344,-65.918,-34.180,0.000
1728633099.290,-48.340,-29.297,-72.266,-45.898,0.000
1728633099.294,-77.148,-27.344,-62.988,-52.246,0.000
1728633099.298,-40.527,-16.113,-59.570,-38.086,0.000
1728633099.302,-18.066,-26.367,-62.988,-27.832,0.000
1728633099.306,0.000,-20.020,-53.711,-27.344,0.000
1728633099.310,0.000,-2.930,-47.852,-16.602,0.000
1728633099.314,0.000,-3.906,-48.828,-13.184,0.000
1728633099.317,0.000,-9.766,-51.270,-18.555,0.000
1728633099.321,0.000,-5.371,-48.828,-16.113,0.000
1728633099.325,0.000,-10.254,-57.129,-21.484,0.000
1728633099.329,0.000,-31.250,-65.430,-28.320,0.000
1728633099.333,0.000,-31.250,-67.383,-23.926,0.000
1728633099.337,0.000,-8.789,-65.918,-23.926,0.000
1728633099.341,0.000,7.812,-60.547,-26.855,0.000
1728633099.345,0.000,-1.465,-59.570,-20.996,0.000
1728633099.349,0.000,-9.766,-61.523,-21.484,0.000
1728633099.353,-37.598,-8.789,-62.500,-24.414,0.000
1728633099.356,-32.715,-14.160,-59.082,-20.020,0.000
1728633099.360,-14.160,-23.438,-53.223,-17.090,0.000
1728633099.364,-8.301,-32.715,-47.363,-14.160,0.000
1728633099.368,-27.832,-32.227,-56.152,-28.320,0.000
1728633099.372,-46.875,-33.203,-65.918,-38.086,0.000
1728633099.376,-48.340,-30.273,-65.430,-39.551,0.000
1728633099.380,-9.766,-24.902,-59.570,-31.250,0.000
1728633099.384,17.090,-22.461,-40.527,-12.207,0.000
1728633099.388,-9.766,-32.715,-39.062,-17.090,0.000
1728633099.392,-39.062,-46.387,-50.781,-22.949,0.000
1728633099.395,-42.969,-49.316,-49.805,-19.531,0.000
1728633099.399,-24.902,-41.992,-43.457,-22.949,0.000
1728633099.403,-7.812,-34.668,-34.180,-15.137,0.000
1728633099.407,-19.043,-38.574,-27.832,-2.930,0.000
1728633099.411,-46.875,-45.410,-39.062,-16.602,0.000
1728633099.415,-55.664,-69.336,-50.781,-34.180,0.000
1728633099.419,-35.645,-80.566,-42.969,-32.715,0.000
1728633099.423,-16.113,-66.406,-41.016,-22.461,0.000
1728633099.427,-32.227,-53.223,-45.898,-24.414,0.000
1728633099.431,-62.012,-55.664,-42.969,-36.133,0.000
1728633099.434,-59.570,-66.406,-38.574,-30.762,0.000
1728633099.438,-36.621,-52.734,-34.668,-30.273,0.000
1728633099.442,-29.297,-39.551,-41.504,-44.434,0.000
