timestamps,TP9,AF7,AF8,TP10,Right AUX
1728632009.680,-33.203,-39.062,-24.414,-25.879,0.000
1728632009.683,-54.199,-32.227,-39.062,-44.434,0.000
1728632009.687,-43.457,-29.297,-31.250,-48.340,0.000
1728632009.691,-23.438,-26.855,-24.414,-28.320,0.000
1728632009.695,-27.344,-21.973,-28.809,-30.762,0.000
1728632009.699,-45.410,-20.020,-35.156,-47.852,0.000
1728632009.703,-40.527,-21.484,-38.086,-37.109,0.000
1728632009.707,-28.809,-38.086,-36.133,-35.156,0.000
1728632009.711,-16.113,-51.270,-38.086,-34.180,0.000
1728632009.715,-12.207,-50.293,-38.574,-28.809,0.000
1728632009.719,-32.227,-44.922,-36.133,-38.574,0.000
1728632009.723,-47.363,-35.645,-26.855,-36.133,0.000
1728632009.723,-47.363,-35.645,-26.855,-36.133,0.000
1728632009.726,-41.016,-24.902,-17.090,-28.320,0.000
1728632009.730,-24.902,-19.531,-20.508,-35.156,0.000
1728632009.734,-13.184,-29.785,-34.180,-36.621,0.000
1728632009.738,-36.621,-36.133,-36.133,-36.621,0.000
1728632009.742,-64.941,-38.086,-33.203,-45.410,0.000
1728632009.745,-63.477,-41.504,-34.180,-36.621,0.000
1728632009.749,-43.457,-55.664,-33.691,-33.691,0.000
1728632009.753,-29.785,-47.363,-29.297,-42.480,0.000
1728632009.757,-36.621,-30.273,-29.297,-41.504,0.000
1728632009.761,-44.922,-33.691,-31.738,-35.645,0.000
1728632009.765,-41.016,-23.926,-29.297,-28.320,0.000
1728632009.769,-30.273,-21.484,-32.227,-34.180,0.000
1728632009.774,-26.367,-28.320,-33.203,-36.621,0.000
1728632009.778,-28.320,-32.227,-34.668,-23.926,0.000
1728632009.781,-45.898,-32.715,-39.062,-30.273,0.000
1728632009.785,-52.246,-32.227,-42.969,-43.457,0.000
1728632009.789,-40.527,-25.879,-35.156,-28.809,0.000
1728632009.793,-22.461,-36.133,-31.738,-16.113,0.000
1728632009.797,-25.391,-51.758,-34.668,-31.738,0.000
1728632009.801,-61.523,-41.016,-37.598,-40.527,0.000
1728632009.805,-67.383,-41.504,-38.574,-40.527,0.000
1728632009.809,-36.621,-42.480,-30.273,-35.156,0.000
1728632009.813,-21.973,-31.250,-32.715,-25.391,0.000
1728632009.817,-21.484,-27.832,-38.574,-25.879,0.000
1728632009.820,-31.250,-40.527,-37.598,-29.785,0.000
1728632009.824,-45.410,-37.109,-43.945,-35.156,0.000
1728632009.827,-29.785,-20.020,-39.551,-33.203,0.000
