timestamps,TP9,AF7,AF8,TP10,Right AUX
1728697695.750,-12.695,-33.691,-23.438,-14.160,0.000
1728697695.754,-13.184,-28.809,-25.391,-4.395,0.000
1728697695.758,-4.395,-25.391,-21.973,1.465,0.000
1728697695.762,-6.836,-22.949,-20.020,-8.789,0.000
1728697695.766,-9.766,-20.508,-18.066,-22.461,0.000
1728697695.770,-10.254,-20.996,-19.043,-13.184,0.000
1728697695.773,-10.254,-18.555,-16.602,1.953,0.000
1728697695.777,-0.977,-21.484,-18.066,4.883,0.000
1728697695.781,-4.883,-28.809,-21.484,-8.789,0.000
1728697695.785,-8.789,-26.855,-19.043,-23.438,0.000
1728697695.789,-2.441,-20.020,-15.625,-17.578,0.000
1728697695.793,-2.930,-20.508,-14.160,0.000,0.000
1728697695.797,-11.230,-23.438,-20.020,-3.418,0.000
1728697695.801,-11.719,-20.996,-19.531,-10.742,0.000
1728697695.805,-9.277,-18.555,-18.555,-19.043,0.000
1728697695.809,-19.043,-22.949,-22.461,-35.645,0.000
1728697695.812,-28.320,-30.273,-27.344,-36.133,0.000
1728697695.816,-14.648,-30.273,-21.973,-23.926,0.000
1728697695.820,-10.742,-30.273,-19.043,-15.137,0.000
1728697695.824,-27.344,-32.227,-23.926,-28.809,0.000
1728697695.828,-14.160,-31.250,-17.090,-38.086,0.000
1728697695.832,-5.859,-28.320,-14.160,-21.973,0.000
1728697695.836,-8.301,-27.344,-20.020,-16.113,0.000
1728697695.840,-4.395,-28.809,-20.508,-11.719,0.000
1728697695.844,-5.371,-27.832,-17.578,-20.020,0.000
1728697695.848,-6.836,-29.785,-20.020,-23.438,0.000
1728697695.852,-13.184,-32.227,-20.020,-12.695,0.000
1728697695.855,-14.648,-29.297,-20.020,-13.672,0.000
1728697695.859,-8.789,-24.902,-20.996,-16.602,0.000
1728697695.863,-2.930,-22.949,-19.531,-20.020,0.000
1728697695.867,2.441,-23.438,-20.508,-14.648,0.000
1728697695.871,-11.230,-21.484,-22.461,-6.836,0.000
1728697695.875,-17.578,-21.973,-23.926,-9.766,0.000
1728697695.879,0.977,-26.367,-20.996,-10.254,0.000
1728697695.883,-0.488,-25.879,-18.066,-16.602,0.000
1728697695.887,-2.930,-22.949,-15.137,-23.926,0.000
1728697695.891,0.977,-22.461,-17.090,-14.648,0.000
1728697695.894,-4.395,-25.391,-22.949,-12.207,0.000
1728697695.898,-2.441,-26.855,-19.531,-11.230,0.000
1728697695.902,3.418,-24.414,-18.555,-12.695,0.000
1728697695.906,3.906,-22.949,-21.973,-24.902,0.000
1728697695.910,-7.324,-26.367,-24.414,-10.254,0.000
1728697695.914,-19.043,-22.461,-21.484,3.418,0.000
1728697695.918,-12.207,-17.578,-16.602,-8.301,0.000
1728697695.922,1.465,-24.414,-15.137,-11.230,0.000
1728697695.926,1.465,-26.367,-13.672,-14.648,0.000
1728697695.930,-3.906,-22.461,-13.184,-8.789,0.000
1728697695.934,-7.812,-27.344,-18.066,-7.324,0.000
1728697695.938,-3.906,-26.367,-20.508,-5.859,0.000
1728697695.941,0.000,-19.043,-15.625,-4.395,0.000
1728697695.945,-0.977,-18.066,-13.672,-14.648,0.000
1728697695.949,-6.348,-20.020,-16.602,-11.230,0.000
1728697695.953,-13.184,-27.832,-20.996,-5.371,0.000
1728697695.957,-10.254,-25.879,-20.508,0.000,0.000
1728697695.961,-9.766,-18.555,-18.555,1.465,0.000
1728697695.965,-14.160,-24.902,-19.531,-14.160,0.000
1728697695.969,-19.043,-30.273,-21.484,-15.137,0.000
1728697695.973,-17.090,-36.621,-29.785,-1.465,0.000
1728697695.977,-19.531,-39.551,-34.668,-13.184,0.000
1728697695.981,-19.043,-33.203,-28.320,-23.438,0.000
1728697695.984,-18.066,-30.762,-26.855,-30.762,0.000
1728697695.988,-20.020,-32.227,-27.832,-32.227,0.000
1728697695.992,-19.531,-32.715,-25.879,-13.672,0.000
1728697695.996,-11.719,-28.809,-21.484,-3.418,0.000
1728697696.000,-5.371,-27.832,-20.020,-7.812,0.000
1728697696.004,-7.812,-31.738,-22.461,-27.344,0.000
1728697696.008,-14.160,-31.250,-24.414,-36.621,0.000
1728697696.012,-18.066,-30.762,-23.438,-26.367,0.000
1728697696.016,-13.184,-32.227,-21.484,-13.672,0.000
1728697696.020,-14.648,-29.785,-23.926,-11.719,0.000
1728697696.023,-15.625,-27.344,-25.879,-18.555,0.000
1728697696.027,-16.602,-28.320,-26.855,-17.090,0.000
1728697696.031,-23.926,-28.809,-21.484,-2.930,0.000
1728697696.035,-29.297,-24.414,-20.020,-1.953,0.000
1728697696.039,-11.719,-25.879,-23.438,-11.719,0.000
1728697696.043,-6.348,-31.250,-23.926,-25.391,0.000
1728697696.047,-19.043,-32.715,-25.391,-27.832,0.000
1728697696.051,-22.949,-33.691,-23.438,-14.160,0.000
1728697696.055,-20.020,-32.227,-22.949,-20.508,0.000
1728697696.059,-19.531,-31.250,-25.391,-23.438,0.000
1728697696.063,-17.090,-33.203,-23.438,-21.973,0.000
1728697696.066,-22.949,-32.715,-25.391,-31.250,0.000
1728697696.070,-33.691,-31.738,-30.273,-34.180,0.000
1728697696.074,-27.344,-31.738,-27.344,-31.738,0.000
1728697696.078,-21.484,-29.785,-22.461,-29.297,0.000
1728697696.082,-24.414,-32.227,-20.996,-34.180,0.000
1728697696.086,-25.879,-35.156,-19.531,-34.180,0.000
1728697696.090,-25.391,-35.645,-20.996,-24.414,0.000
1728697696.094,-23.438,-32.227,-26.855,-22.461,0.000
1728697696.098,-18.066,-27.344,-25.391,-11.230,0.000
1728697696.102,-14.160,-27.344,-24.414,-15.625,0.000
1728697696.106,-9.766,-25.391,-26.855,-27.344,0.000
1728697696.109,-9.277,-20.020,-32.715,-19.043,0.000
1728697696.113,1.465,-20.508,-30.762,-5.371,0.000
1728697696.117,7.812,-20.996,-21.973,3.418,0.000
1728697696.121,1.953,-27.344,-20.508,-7.324,0.000
1728697696.125,-11.719,-32.227,-21.973,-20.020,0.000
1728697696.129,-24.414,-27.344,-23.438,-11.719,0.000
1728697696.133,-7.324,-29.785,-20.020,-6.836,0.000
1728697696.137,-2.930,-33.691,-17.578,-6.348,0.000
1728697696.141,-20.020,-33.691,-21.973,-6.348,0.000
1728697696.145,-18.555,-32.715,-20.020,-14.160,0.000
1728697696.149,-15.137,-32.227,-21.484,-13.184,0.000
1728697696.152,-10.742,-31.250,-24.414,5.371,0.000
1728697696.156,-9.277,-29.785,-26.855,0.977,0.000
1728697696.160,-13.184,-29.297,-26.367,-6.836,0.000
1728697696.164,-3.906,-27.832,-23.926,-6.348,0.000
1728697696.168,0.000,-25.879,-25.879,-12.207,0.000
1728697696.172,-11.719,-23.926,-24.414,-9.766,0.000
1728697696.176,-16.113,-28.320,-21.973,-3.906,0.000
1728697696.180,-12.207,-30.762,-20.996,-5.859,0.000
1728697696.184,-19.043,-26.855,-22.949,-19.531,0.000
1728697696.188,-27.832,-26.367,-26.367,-23.438,0.000
1728697696.192,-18.066,-27.344,-28.809,-5.859,0.000
1728697696.195,-9.277,-30.762,-28.320,3.418,0.000
1728697696.199,-16.113,-32.227,-27.344,-0.977,0.000
1728697696.203,-20.996,-30.273,-26.367,-19.531,0.000
1728697696.207,-17.578,-29.785,-27.344,-28.320,0.000
1728697696.211,-18.555,-28.320,-22.461,-13.184,0.000
