timestamps,TP9,AF7,AF8,TP10,Right AUX
1728633825.381,-38.086,-10.742,-28.809,-40.039,0.000
1728633825.385,-44.922,-20.020,-24.902,-49.805,0.000
1728633825.389,-43.945,-23.438,-39.551,-47.363,0.000
1728633825.393,-42.969,-32.715,-39.062,-30.273,0.000
1728633825.397,-44.434,-48.828,-21.973,-27.832,0.000
1728633825.401,-45.410,-31.738,-33.691,-27.832,0.000
1728633825.404,-47.363,-0.977,-44.922,-29.297,0.000
1728633825.408,-45.898,1.953,-41.992,-38.574,0.000
1728633825.412,-32.227,-3.906,-48.340,-26.367,0.000
1728633825.416,-25.879,-1.953,-37.598,-30.273,0.000
1728633825.420,-24.414,-2.441,-25.879,-39.062,0.000
1728633825.424,-24.414,-33.691,-23.926,-20.020,0.000
1728633825.428,-22.949,-48.340,-27.832,-23.926,0.000
1728633825.432,-17.578,-15.625,-30.273,-38.574,0.000
1728633825.436,-26.855,9.277,-23.926,-39.062,0.000
1728633825.440,-33.691,-1.465,-29.297,-51.270,0.000
1728633825.444,-40.527,-20.996,-30.762,-51.270,0.000
1728633825.447,-42.969,-9.277,-22.949,-31.250,0.000
1728633825.451,-35.156,-3.418,-23.926,-25.879,0.000
1728633825.455,-33.691,-19.531,-31.738,-21.973,0.000
1728633825.459,-26.855,-17.090,-53.711,-13.184,0.000
1728633825.463,-25.879,-17.578,-60.059,-16.113,0.000
1728633825.467,-30.762,-46.875,-29.785,-12.695,0.000
1728633825.471,-19.043,-31.738,-14.648,-10.742,0.000
1728633825.475,0.000,-6.836,-12.695,-12.695,0.000
1728633825.479,0.000,-4.883,-13.184,-20.996,0.000
1728633825.483,0.000,-3.906,-24.414,-28.320,0.000
1728633825.486,0.000,-18.555,-28.809,-33.691,0.000
1728633825.490,0.000,-21.973,-27.344,-37.109,0.000
1728633825.494,0.000,-31.738,-44.922,-26.367,0.000
1728633825.498,0.000,-46.875,-50.293,-17.578,0.000
1728633825.502,0.000,-34.180,-25.879,-24.414,0.000
1728633825.506,0.000,-6.348,-8.789,-45.898,0.000
1728633825.510,0.000,-2.441,-17.090,-47.363,0.000
1728633825.514,0.000,-12.207,-21.973,-40.039,0.000
1728633825.518,0.000,-15.137,-20.996,-41.504,0.000
1728633825.522,-22.461,-25.391,-19.531,-36.133,0.000
1728633825.525,-36.133,-25.391,-15.625,-41.504,0.000
1728633825.529,-35.156,-21.973,-18.066,-41.504,0.000
1728633825.533,-30.762,-32.715,-19.043,-28.320,0.000
1728633825.537,-25.391,-42.480,-21.973,-25.391,0.000
1728633825.541,-26.367,-42.480,-24.414,-30.762,0.000
1728633825.545,-20.020,-31.738,-30.762,-30.762,0.000
1728633825.549,-41.504,-27.344,-39.062,-26.367,0.000
1728633825.553,-49.316,-28.809,-33.203,-23.438,0.000
1728633825.557,-35.156,-23.926,-24.414,-36.621,0.000
1728633825.561,-38.086,-28.809,-26.367,-38.086,0.000
1728633825.564,-33.203,-39.062,-22.949,-24.902,0.000
1728633825.568,-23.438,-27.832,-12.695,-19.043,0.000
1728633825.572,-16.113,-34.668,-3.418,-3.418,0.000
1728633825.576,-11.230,-46.875,-9.766,-8.301,0.000
1728633825.580,-23.438,-16.602,-19.043,-25.879,0.000
1728633825.584,-37.109,5.859,-14.160,-30.273,0.000
1728633825.588,-27.832,0.000,-12.207,-27.832,0.000
1728633825.592,-17.090,-11.230,-9.766,-24.414,0.000
1728633825.596,-24.414,-14.160,-11.230,-30.273,0.000
1728633825.600,-14.160,-22.461,-14.648,-21.973,0.000
1728633825.604,-6.348,-22.949,-17.578,-10.254,0.000
1728633825.607,-15.625,-3.906,-23.438,-30.273,0.000
1728633825.611,-8.789,-10.254,-22.461,-34.668,0.000
1728633825.615,-6.836,-21.484,-15.137,-22.949,0.000
1728633825.619,-21.973,-20.508,-19.043,-24.902,0.000
1728633825.623,-26.367,-27.344,-25.879,-27.344,0.000
1728633825.627,-27.832,-30.762,-19.043,-31.738,0.000
1728633825.631,-29.297,-31.738,-9.766,-22.949,0.000
1728633825.635,-21.973,-36.133,-8.789,-2.441,0.000
1728633825.639,-15.625,-29.297,-20.508,-0.488,0.000
1728633825.643,-16.602,-19.043,-26.855,-9.277,0.000
1728633825.647,-20.996,-24.902,-21.973,-14.648,0.000
1728633825.650,-25.391,-48.340,-18.066,-14.648,0.000
1728633825.654,-20.020,-38.574,-21.484,-15.625,0.000
1728633825.658,-17.578,-35.156,-26.855,-22.949,0.000
1728633825.662,-27.344,-46.387,-30.762,-29.785,0.000
1728633825.666,-35.645,-25.879,-32.715,-29.785,0.000
1728633825.670,-37.598,-15.625,-39.062,-32.227,0.000
