,Raw TP9,Raw AF7,Raw AF8,Raw TP10,Eyebrows TP9,Eyebrows AF7,Eyebrows AF8,Eyebrows TP10,Left TP9,Left AF7,Left AF8,Left TP10,Right TP9,Right AF7,Right AF8,Right TP10,Both TP9,Both AF7,Both AF8,Both TP10,Teeth TP9,Teeth AF7,Teeth AF8,Teeth TP10,Predict Eyebrows,Predict Left,Predict Right,Predict Both,Predict Teeth
1136,-20.5078125,-46.38671875,-69.3359375,23.92578125,0.5105518687840983,0.33331653646987475,0.3533715461139125,0.757084332581472,0.5105518687840983,0.33331653646987475,0.3533715461139125,0.757084332581472,0.5105518687840983,0.33331653646987475,0.3533715461139125,0.757084332581472,0.8325689619739717,0.7217697830638417,0.7063386330017956,0.8721416823438414,0.5374367380987416,0.48442449498613066,0.47635749927199345,0.7251337669583969,0.06348428875207901,3.331497509861947e-06,0.00273506180383265,0.0510091595351696,0.10647622495889664
1137,-25.390625,-20.5078125,-54.6875,26.85546875,0.5093125388828768,0.3342494781513517,0.3533093541098405,0.7552234003822516,0.5093125388828768,0.3342494781513517,0.3533093541098405,0.7552234003822516,0.5093125388828768,0.3342494781513517,0.3533093541098405,0.7552234003822516,0.8325246630922729,0.7218651448352944,0.7064275958353261,0.8722022821983788,0.5388356599859992,0.4867614972225792,0.47714106474444706,0.727547280809005,0.07049807161092758,1.1827214621007442e-05,0.006126926280558109,0.04766237363219261,0.08958668261766434
1138,-12.6953125,-24.4140625,-60.546875,17.08984375,0.5078364916883634,0.3352501884494279,0.35326765061392573,0.7532772106301266,0.5078364916883634,0.3352501884494279,0.35326765061392573,0.7532772106301266,0.5078364916883634,0.3352501884494279,0.35326765061392573,0.7532772106301266,0.8324208222224347,0.7219601056087538,0.7065189498263984,0.8721596392817286,0.5404140542816985,0.48904598790696335,0.4778148006660038,0.7296531288113013,0.32477933168411255,4.874819978795131e-07,0.004221482202410698,0.040844570845365524,0.05320202186703682
1139,5.37109375,-38.0859375,-72.265625,30.76171875,0.5061760600300222,0.33629228066947486,0.3532455666624085,0.7513646232694597,0.5061760600300222,0.33629228066947486,0.3532455666624085,0.7513646232694597,0.5061760600300222,0.33629228066947486,0.3532455666624085,0.7513646232694597,0.8322608856817071,0.7220548531769131,0.7066168544853219,0.8720154999937283,0.541913108302865,0.49135613797525474,0.47893043211948405,0.7311489940373141,0.5202967524528503,2.269162223456078e-06,0.003751336131244898,0.026562461629509926,0.03597273305058479
1140,1.46484375,-45.41015625,-71.77734375,42.96875,0.5043839710905088,0.33735002253083735,0.3532424497679737,0.7495864006768002,0.5043839710905088,0.33735002253083735,0.3532424497679737,0.7495864006768002,0.5043839710905088,0.33735002253083735,0.3532424497679737,0.7495864006768002,0.8320458685642105,0.722149454065723,0.7067250442804065,0.8717743150990666,0.5436001517127855,0.4934043963835195,0.4801753816468482,0.7322770492772847,0.5213833451271057,6.949009548407048e-05,0.002329155569896102,0.029072431847453117,0.035879261791706085
1141,-15.13671875,-39.0625,-55.6640625,24.90234375,0.5025119028608871,0.33839898720505945,0.3532578466005564,0.7480226804967233,0.5025119028608871,0.33839898720505945,0.3532578466005564,0.7480226804967233,0.5025119028608871,0.33839898720505945,0.3532578466005564,0.7480226804967233,0.8317779241893725,0.7222429477865359,0.7068435987872782,0.8714472765949579,0.5452439163195982,0.4950556638565885,0.4814473806290959,0.7337229113785779,0.4249870777130127,0.0001624724391149357,0.007769876625388861,0.03253478929400444,0.04409896582365036
1142,-7.32421875,-20.99609375,-50.29296875,34.1796875,0.5006090427395986,0.3394166016101838,0.3532914590615722,0.746731492026917,0.5006090427395986,0.3394166016101838,0.3532914590615722,0.746731492026917,0.5006090427395986,0.3394166016101838,0.3532914590615722,0.746731492026917,0.8314616563603522,0.7223349362311928,0.7069709182302389,0.8710468142895249,0.5466005605865587,0.4961295830896308,0.4825626930396949,0.7349052573163232,0.6215630173683167,0.00015109116793610156,0.00707225501537323,0.016414646059274673,0.027335522696375847
1143,3.41796875,-18.5546875,-52.24609375,41.015625,0.49872070267932433,0.3403825818123404,0.3533430785057811,0.7457482955941116,0.49872070267932433,0.3403825818123404,0.3533430785057811,0.7457482955941116,0.49872070267932433,0.3403825818123404,0.3533430785057811,0.7457482955941116,0.8310986180463928,0.7224280774287413,0.7071066141802411,0.8705777594993029,0.5474395845249678,0.4966527951899541,0.4835407247579942,0.7357574938759632,0.5249288082122803,0.002655739663168788,0.005750484764575958,0.019292591139674187,0.026044808328151703
1144,9.27734375,-20.99609375,-51.7578125,36.62109375,0.49688704855655264,0.34127925257876934,0.3534125051203674,0.7450864789267845,0.49688704855655264,0.34127925257876934,0.3534125051203674,0.7450864789267845,0.49688704855655264,0.34127925257876934,0.3534125051203674,0.7450864789267845,0.8306852243367231,0.7225261658363875,0.7072504292187863,0.8700369261912914,0.5477206738403166,0.4965255729380454,0.4843341219404419,0.7367544769446072,0.5627875924110413,0.0025278818793594837,0.002508176490664482,0.012988408096134663,0.019243912771344185
1145,6.34765625,-24.90234375,-54.19921875,39.0625,0.4951420013810752,0.3420917549101018,0.3534994610841437,0.7447387070649992,0.4951420013810752,0.3420917549101018,0.3534994610841437,0.7447387070649992,0.4951420013810752,0.3420917549101018,0.3534994610841437,0.7447387070649992,0.8302161858807114,0.7226318638705563,0.7074017009526148,0.8694169781262349,0.5481076064393181,0.49635234329364253,0.4850583636954617,0.7378845350768313,0.692230224609375,0.0015380639815703034,0.0003332180203869939,0.011635438539087772,0.02114269509911537
