,TP9,AF7,AF8,TP10
0,-0.08933254165191878,-0.01130945228328474,-0.2127566986898477,-0.14359426698247568
1,-0.3642928789066423,-0.07877676835445771,-0.827826867974826,-0.49805287030370216
2,-0.8199812435478451,-0.2335430054224545,-2.023078297634235,-1.1690267515311157
3,-1.3415342398515242,-0.4865392685727109,-3.7425708778102282,-2.125600668375966
4,-1.777509352495693,-0.8290457159301026,-6.033071334925129,-3.4841552307298187
5,-2.1308726947812584,-1.2538555619007223,-8.475080184301815,-4.98480112285561
6,-2.477199415398582,-1.7462512345522836,-10.487488565604554,-6.246427407014702
7,-2.826149203825494,-2.385380452999041,-11.704994185185022,-7.008364444608997
8,-3.1207820860691045,-3.095140380939092,-12.117699625170605,-7.247276907572494
9,-3.2873211826164632,-3.70993566428397,-11.936568632439716,-7.105666654010715
10,-3.2715277512146534,-4.099528036254184,-11.952678011390994,-7.10620886145818
11,-3.305734896087059,-4.2404076330094504,-12.183795145057353,-7.268743526017168
12,-3.38971516272338,-4.188086502810922,-11.889176292068639,-7.077457413367233
13,-3.2676518820139444,-4.191789959226784,-10.633975784168033,-6.284174378541756
14,-2.6841413811896992,-4.261099625407874,-8.278046003941874,-4.811201369545398
15,-1.6282261365248334,-4.165534888396655,-5.062693968180805,-2.858149731104656
16,-0.05581860746864342,-3.7773985670124626,-1.5225671774165497,-0.8272482920611695
17,1.648035620345799,-3.07363266973438,1.8515442110840528,0.9279257693117253
18,2.97713847454556,-2.150152355007306,5.169066960856293,2.517883874551532
19,3.8163095457930076,-1.1817941268142704,8.35341056110513,3.898878194629812
20,4.1266807383124275,-0.31281385489236735,11.153166050464462,5.105783963815972
21,4.029998998178648,0.5215788881162847,13.221710359536074,6.128843091009432
22,4.019519355584269,1.2726138334928132,14.396677841081425,6.917729607789521
23,4.147716815464463,1.917622066996484,14.791591533756057,7.446834603793917
24,3.9799671526182987,2.4336368250880973,14.698161350842176,7.754281437880543
25,3.2868262443867473,2.8044365975332113,14.645909843285068,7.928452483545048
26,1.920186661454494,3.0346607594742876,14.735335426824458,8.050670284846785
27,0.29290224072458504,3.154372798881948,14.613370975851979,8.26040117799037
28,-1.005890676985069,3.2070894291801317,14.124208962138589,8.538575687473955
29,-1.6059232661852592,3.2325760291085244,13.282928810193795,8.80746329205369
30,-1.7214223699328486,3.260803870718346,12.23393928839157,8.99464427959522
31,-1.6703497425542204,3.292607204763853,11.198153937948542,9.039928798736998
32,-1.6519978666332864,3.319196847356817,10.324178677338278,9.046714975967802
33,-1.5884398480782458,3.3358136652811834,9.471422991334542,9.089449845199246
34,-1.18455994476553,3.3334026971795505,8.664597860052458,9.062123224326944
35,-0.5104941115548574,3.345834522298129,7.890624458379724,8.683216509229762
36,0.2424362494145186,3.3616658609642194,7.131885611807197,7.827781177973051
37,0.8106766337415142,3.3377278185801704,6.36464947039315,6.521726189443949
38,1.0498511956264716,3.227743676249578,5.564736944452136,4.960113582319574
