,TP9,AF7,AF8,TP10
0,-0.10031900757778031,-0.056253804562098275,-0.041016356825306716,-0.05826983897631147
1,-0.29409771493102477,-0.2250710052566734,-0.1859199414571216,-0.1379197483345846
2,-0.6203460244283885,-0.5746889783300289,-0.5039312142301584,-0.29943101537799705
3,-1.0922743448616474,-1.133451226835759,-1.0345909697750075,-0.6736730217408345
4,-1.7153967944103279,-1.8661710716174995,-1.7771198239785226,-1.4095864597209635
5,-2.460719529462356,-2.797482063754278,-2.675410300981882,-2.685045572905188
6,-3.3042425661246577,-3.799811624999075,-3.796892338775977,-4.292472469319964
7,-4.086024388235313,-4.6510644569088395,-4.929177116985817,-5.752481797561259
8,-4.645507315202887,-5.191961318863505,-5.8179811878182965,-6.683983158334543
9,-4.931106357415882,-5.40038140326652,-6.31648195681785,-7.0213148270379815
10,-5.004146621884093,-5.349534393657001,-6.434997662285185,-6.928811162240578
11,-4.942620198584454,-5.3546178653491205,-6.354565659439429,-6.943652322664627
12,-4.973237698875124,-5.435826202922779,-6.35926653093397,-7.052690731780742
13,-5.0384952313672535,-5.323302426159684,-6.413277021204324,-6.847785481416793
14,-4.921291279362009,-4.821522822881856,-6.164054262532544,-6.109362260026484
15,-4.524127206650379,-3.88545468506845,-5.5010459704636645,-4.846404230269434
16,-3.8194567607060352,-2.6297819264049815,-4.410785531636719,-3.2185663767480803
17,-2.863577462151118,-1.290622237230062,-3.0229721967566276,-1.4742919829841739
18,-1.7976979767277377,-0.07909558365784364,-1.5391358779007276,0.18602572758171787
19,-0.7642374091506787,1.0621463627893188,-0.06425875596460351,1.9002675402896356
20,0.31215647354011355,2.064948185948656,1.4413208232251973,3.512300181615417
21,1.399319566510298,2.905550010204785,2.896599058137264,4.971536401320764
22,2.558913121348157,3.5778583075999877,4.2999980518691325,6.519065342776987
23,3.7964507212417264,4.084729287479481,5.549954583122014,8.029135152363263
24,5.084146229659991,4.425580457951872,6.469582294785441,9.239060805289517
25,6.184569386965941,4.611838166855603,7.013599366339404,9.93909942020411
26,6.903570435875559,4.689816738515354,7.206517495191501,10.115464780055177
27,7.223462180364147,4.691900181668254,7.235462167128353,9.97620175177703
28,7.24490427717702,4.690392773668924,7.26194217280053,10.00160186507631
29,7.246272500754463,4.716152254530021,7.355749549160428,10.12247920664972
30,7.264944305399841,4.758322372572229,7.426832978120454,9.791218585963946
31,7.184128732149562,4.792460817273016,7.476938804823502,8.837010815162312
32,6.810650038612653,4.807725757880361,7.481963014775897,7.294829279189308
33,6.1391278054176075,4.810212810716061,7.423826107493782,5.400623606469155
34,5.212772922600629,4.811913040032505,7.360519058144974,3.4709755901874835
35,4.083382485718333,4.813276735255892,7.2902767519339635,1.461072832421634
36,2.923519443809147,4.766162298695992,7.2824549559298095,-0.5369188712358748
37,1.8752453319986802,4.660348574323496,7.295635188350131,-2.0945469350486534
38,1.1791334209870157,4.504985731486561,7.2248760197420845,-2.954552465952404
39,0.9007928681910136,4.330032799050115,6.939938786386323,-3.135566376421028
40,0.9237875864450678,4.170476215841113,6.432506322874183,-3.018276671391871
41,0.9560102580413011,4.036418468513226,5.718576635233215,-3.014232955081482
42,0.9266464674531486,3.915858037305398,4.869532456517284,-3.0423881469135536
43,0.9946130628032859,3.804828681881596,3.9356054424110387,-2.5991292260497314
44,1.2390653230275637,3.6790376202714117,2.903690571601028,-1.6485007879357552
45,1.5742559869233441,3.509902240075823,1.796298562056351,-0.33552562802876207
46,1.9287553056543145,3.279423044798616,0.6336934955402564,1.2356319036135963
47,2.2198243678309537,2.9852427732525766,-0.5468122875701226,2.6397675401086875
48,2.3902569802101983,2.6371628394470497,-1.6769945032960372,3.639182014583148
49,2.5231749972953867,2.2525767038085585,-2.748783873737248,4.215152719118947
50,2.602703669456883,1.8524475129658025,-3.6534690367931453,4.333407516482695
51,2.5992714450029224,1.4494762431260095,-4.2853748787732115,4.329024033961604
52,2.603003173255885,1.0349445801406145,-4.615415896383983,4.332096991978461
53,2.648423462299803,0.5847840904724522,-4.7038403380846905,4.243833834807214
54,2.6162037272050376,0.08029588157268572,-4.655980734284292,3.660063781616202
55,2.3502424778403994,-0.47946996904600686,-4.64277184617728,2.531884500441226
56,1.7641148476301112,-1.0814493274608363,-4.683561859069236,0.9613241860565814
57,0.9037310083953789,-1.7051260823550753,-4.642481199855816,-0.6329494126330918
58,-0.05312653604317086,-2.3418430455664327,-4.468652594119917,-1.7736060031308793
59,-0.9495581659682101,-2.957477065199737,-4.1394277473879235,-2.420241463902886
60,-1.7720219587777994,-3.443904924868496,-3.6763133760768882,-2.645850165022768
61,-2.4285340892427527,-3.75064755453277,-3.128906987546536,-2.6530133248028136
62,-2.8652820282430964,-3.886720179087273,-2.5081929785385224,-2.686311103420307
63,-3.072254224331598,-3.9086119588240447,-1.885971620430197,-2.8101588481293494
64,-3.097560130005735,-3.9055264961276657,-1.4115685048381943,-2.941694826949853
65,-3.053656114709884,-3.936961515593501,-1.1590930087915656,-2.9769052373358744
66,-3.0635023219223205,-3.992863877871329,-1.120827383654953,-3.0066592636624585
67,-3.059027680452093,-4.015170516584899,-1.1336303918006005,-3.1145539119933447
68,-2.9884359381461465,-4.028893659617978,-1.1328137461050218,-3.26944855968663
69,-2.8887121972344625,-4.04415687312725,-1.170867303351139,-3.459852157342237
70,-2.798637912516031,-4.163060865760395,-1.37189188350528,-3.5897973591680743
71,-2.7614010769314525,-4.383626671891548,-1.7550993695335393,-3.6196784498470103
72,-2.759879766664758,-4.622500871092682,-2.261248627265831,-3.58803354045779
73,-2.7493196348228857,-4.785989250677898,-2.723518363408434,-3.6175720266946945
74,-2.744933289300243,-4.822402283596172,-3.005308277422642,-3.599093707085107
75,-2.894005881101555,-4.821003645802783,-3.138040213403412,-3.473381872843377
76,-3.273429475756644,-4.811836763962547,-3.1379921147966745,-3.152194442537099
77,-3.8498546808730065,-4.7859858773995425,-3.135709262195201,-2.7192013108097655
78,-4.578186558931747,-4.6687945019371995,-3.132344397608329,-2.331448251646535
79,-5.251865424165405,-4.4844012198426375,-3.0855510110827216,-2.1146710017438424
80,-5.728574929535543,-4.267985849945975,-2.976293226351036,-2.059093614224348
81,-5.973252399267968,-4.047683009785101,-2.8614258978358906,-2.100050875541281
82,-6.017708035062701,-3.8059165762795915,-2.767869832032961,-2.1041347060847997
83,-5.979868994607495,-3.436451425994332,-2.726819740211447,-2.0504374340739338
84,-6.024264642786406,-2.879718992458535,-2.714134489432033,-2.077061097826742
85,-6.052983545928069,-2.1016313929208508,-2.6885453355194877,-2.39635608222161
86,-5.774798618728323,-1.10422329686143,-2.674358491421389,-2.9738753489128
87,-5.027256025341462,0.07376948696798646,-2.618492625499276,-3.6040628002712665
88,-3.731829404441701,1.3421555494638806,-2.4632797045819843,-4.052384092491237
89,-1.976993649285301,2.700156319994808,-2.143412807817404,-4.197457448696802
90,-0.018740712956054284,3.9407909234406615,-1.6496609886529392,-4.129123335954867
91,1.8909958448505706,4.848695010462995,-0.990842578680389,-4.118124328340719
92,3.6570135940457327,5.330808602053124,-0.21979928909202598,-4.224659033084009
93,5.179670003173902,5.452176173203462,0.640285273319817,-4.125429978172493
94,6.33709459601533,5.376892557465174,1.5190288687532014,-3.625910460680506
95,7.077362319977547,5.349225121648573,2.353899898579075,-2.6853572040556237
96,7.425531728984779,5.395568037734124,3.1049473326185115,-1.4761925143755146
97,7.47918087778825,5.325414123743389,3.7491212624826344,-0.2599505194273237
98,7.415784567906144,5.17219055564038,4.347486536869607,0.8283462288631835
99,7.391549790135567,4.994246398591331,4.861769705863792,1.9926044085248267
100,7.409211460477625,4.860782158115317,5.233936933246496,3.2827372827004164
101,7.368193939918204,4.818122954065279,5.435100044024295,4.828150744074132
102,7.290959566307202,4.854129689218217,5.484160067044901,6.331975351389953
103,7.218957616540085,4.862610217865386,5.438523895341776,7.456737681589618
104,7.201261727161694,4.8555471924522315,5.452875275048462,8.05496292415049
105,7.208971193423374,4.8555471924522315,5.504847269047994,8.183711196986827
106,7.082681002427237,4.835982486869753,5.401900519298449,8.102974655577832
107,6.626378583335694,4.857797328019114,5.038225858065404,8.115019290308283
108,5.725547494378483,4.914279898981482,4.373703283508225,8.146771462014618
