,TP9,AF7,AF8,TP10
0,-8.917257768301296,-17.799655516452738,-36.22117596679894,-20.4183260481239
1,-8.811067913062448,-17.73404906672148,-35.70970248422742,-19.045386458016626
2,-8.504094209548947,-17.73767541888493,-34.61273859494704,-17.81801610663231
3,-9.041096944807085,-17.882929139543702,-33.16434734247419,-16.98662788106059
4,-10.200298333203644,-18.72935705067111,-31.74585093498857,-16.273099839135508
5,-13.10710416517848,-19.25164574640721,-31.427904875705853,-16.903815120349414
6,-15.175823768011194,-19.483321249270343,-31.948598734408584,-15.739697950526102
7,-16.54224158210038,-19.638904721060317,-32.301442736281764,-13.102446090199706
8,-16.78626410490128,-19.934147991174516,-32.29145193187706,-10.864549340697224
9,-16.290370810925626,-20.475794104366756,-32.01042987305386,-10.030605234540104
10,-16.278125075101265,-21.159138592311383,-32.69354548302902,-10.427890240549253
11,-16.055503075490382,-22.380275947372173,-30.980801527997066,-10.309289451345487
12,-16.173787431931142,-23.64006303023271,-27.159001710057513,-10.335773145844895
13,-16.485974653544197,-24.983148468402803,-20.964323361471692,-11.781094134424942
14,-16.670647306258918,-26.550549800237803,-16.949731348078473,-13.820046154713866
15,-17.14310059475526,-28.14485616247435,-15.614643466292693,-16.050230256627273
16,-18.230222554595624,-28.962441795073794,-15.835778165634903,-18.330157124908
17,-20.68584583124719,-29.5113598831317,-17.472147703953123,-21.48142630264754
18,-24.778583683865445,-30.470313335124363,-20.74120351383336,-26.31623616459751
19,-30.342987322327573,-32.22890222882283,-23.652468268319502,-32.848973261592185
20,-37.56124298284661,-34.975849313272406,-22.703604293313532,-40.636661729307946
21,-47.317161716043685,-39.166742779578335,-17.241462793390593,-50.0453550002953
22,-59.84826453347817,-44.19706020657334,-10.13333108560758,-61.083183655542655
23,-73.34516084992177,-48.99694207343709,-5.438597978818635,-73.82627527123063
24,-87.38146732703356,-54.03306985287836,-3.1739389361176396,-85.29405670238948
25,-101.78524297393422,-58.90989562263372,-3.4590363846820638,-95.21021141462344
26,-116.15888563600038,-63.91177673829533,-2.0243106617623523,-103.57672389340327
