timestamps,TP9,AF7,AF8,TP10,Right AUX
1728630646.203,-15.625,-33.203,-25.879,-33.691,0.000
1728630646.207,-13.184,-37.109,-27.344,-52.246,0.000
1728630646.211,-18.066,-41.992,-27.344,-40.527,0.000
1728630646.215,-23.926,-34.668,-15.625,-17.578,0.000
1728630646.219,-13.184,-26.855,-12.695,10.254,0.000
1728630646.223,-24.414,-29.297,-28.320,-19.043,0.000
1728630646.227,-22.949,-28.809,-31.250,-61.523,0.000
1728630646.231,-22.461,-26.367,-15.625,-48.340,0.000
1728630646.235,-25.879,-30.273,-16.113,-24.414,0.000
1728630646.238,-15.137,-28.320,-24.902,-3.906,0.000
1728630646.242,-27.832,-29.785,-27.344,-23.438,0.000
1728630646.246,-30.762,-26.855,-36.133,-58.594,0.000
1728630646.246,-30.762,-26.855,-36.133,-58.594,0.000
1728630646.250,-10.254,-30.762,-33.691,-40.527,0.000
1728630646.254,-32.227,-41.016,-32.227,-24.414,0.000
1728630646.258,-42.969,-34.668,-33.203,-19.531,0.000
1728630646.262,-40.039,-40.039,-32.227,-22.949,0.000
1728630646.266,-45.898,-47.852,-40.039,-43.945,0.000
1728630646.270,-32.227,-43.457,-42.480,-49.805,0.000
1728630646.274,-44.922,-41.504,-41.992,-45.898,0.000
1728630646.278,-36.133,-40.039,-35.645,-19.531,0.000
1728630646.281,-19.043,-38.574,-35.156,-11.230,0.000
1728630646.285,-24.414,-37.109,-32.715,-35.645,0.000
1728630646.289,-21.973,-30.762,-27.832,-52.734,0.000
1728630646.293,-31.738,-33.203,-30.762,-45.410,0.000
1728630646.297,-26.855,-38.086,-27.832,-14.648,0.000
1728630646.301,-19.531,-35.645,-34.668,-20.508,0.000
1728630646.305,-27.832,-34.668,-46.875,-58.105,0.000
1728630646.309,-22.949,-38.574,-48.340,-62.012,0.000
1728630646.313,-34.668,-37.109,-42.480,-52.246,0.000
1728630646.317,-37.109,-27.832,-29.785,-24.902,0.000
1728630646.321,-25.391,-26.367,-26.367,-13.184,0.000
1728630646.324,-31.250,-26.367,-36.621,-44.434,0.000
1728630646.328,-26.367,-27.344,-36.621,-55.664,0.000
1728630646.332,-38.086,-30.762,-29.785,-52.734,0.000
1728630646.336,-48.828,-31.250,-27.832,-29.785,0.000
1728630646.340,-30.762,-33.691,-33.203,-21.484,0.000
1728630646.344,-22.949,-41.992,-47.363,-54.688,0.000
1728630646.348,-22.949,-41.504,-43.945,-57.129,0.000
1728630646.352,-38.574,-38.574,-33.691,-45.898,0.000
1728630646.356,-38.086,-37.109,-27.344,-25.879,0.000
1728630646.360,-35.156,-36.133,-30.762,-2.441,0.000
1728630646.364,-31.738,-28.320,-36.133,-18.555,0.000
1728630646.367,-18.555,-30.762,-31.250,-41.504,0.000
1728630646.371,-30.273,-42.969,-37.598,-53.711,0.000
1728630646.375,-50.781,-50.293,-44.434,-29.297,0.000
1728630646.379,-40.039,-49.316,-33.203,-3.906,0.000
1728630646.383,-33.691,-40.527,-32.227,-31.738,0.000
