timestamps,TP9,AF7,AF8,TP10,Right AUX
1728631823.840,-20.508,-32.227,-42.480,-18.066,0.000
1728631823.844,-45.410,-28.809,-47.852,-27.832,0.000
1728631823.848,-48.828,-31.738,-55.664,-34.180,0.000
1728631823.852,-21.484,-33.691,-48.828,-33.691,0.000
1728631823.856,-5.859,-38.086,-33.203,-29.785,0.000
1728631823.860,-18.066,-36.621,-31.250,-33.691,0.000
1728631823.864,-46.875,-42.480,-42.480,-39.551,0.000
1728631823.867,-61.523,-51.758,-43.945,-37.109,0.000
1728631823.871,-43.457,-48.828,-32.715,-26.367,0.000
1728631823.875,-23.438,-41.992,-29.785,-18.555,0.000
1728631823.879,-31.738,-38.574,-38.086,-28.809,0.000
1728631823.883,-50.781,-41.016,-45.410,-41.016,0.000
1728631823.887,-55.664,-43.457,-41.504,-42.969,0.000
1728631823.891,-37.109,-34.668,-35.156,-32.227,0.000
1728631823.895,-26.855,-26.367,-35.645,-29.297,0.000
1728631823.898,-38.086,-29.785,-37.598,-33.203,0.000
1728631823.902,-63.477,-47.363,-41.992,-41.504,0.000
1728631823.906,-69.824,-66.895,-49.805,-56.641,0.000
1728631823.910,-42.480,-53.711,-47.852,-41.016,0.000
1728631823.914,-20.508,-41.016,-41.504,-19.043,0.000
1728631823.918,-25.879,-33.203,-37.109,-41.016,0.000
1728631823.922,-42.480,-27.832,-36.133,-50.293,0.000
1728631823.926,-61.523,-27.832,-35.156,-46.875,0.000
1728631823.930,-47.363,-21.484,-35.156,-41.504,0.000
1728631823.933,-10.742,-25.879,-35.645,-25.391,0.000
1728631823.937,-9.766,-28.320,-34.180,-24.902,0.000
1728631823.941,-28.320,-27.832,-35.156,-27.832,0.000
1728631823.945,-48.340,-31.250,-42.480,-30.762,0.000
1728631823.949,-41.992,-32.227,-44.922,-31.738,0.000
1728631823.953,-11.230,-30.762,-40.039,-14.648,0.000
1728631823.957,-10.254,-33.691,-37.109,-26.367,0.000
1728631823.961,-34.668,-28.320,-39.062,-42.480,0.000
1728631823.964,-60.059,-19.531,-40.039,-35.156,0.000
1728631823.968,-62.012,-27.832,-36.133,-42.480,0.000
1728631823.972,-26.855,-33.203,-33.691,-43.945,0.000
1728631823.976,-18.555,-38.574,-39.551,-34.180,0.000
1728631823.981,-38.574,-42.969,-42.969,-33.691,0.000
1728631823.985,-66.406,-40.527,-43.457,-39.551,0.000
1728631823.989,-65.918,-34.668,-32.715,-48.340,0.000
1728631823.992,-40.527,-29.785,-25.391,-44.434,0.000
1728631823.996,-26.367,-34.180,-34.668,-30.273,0.000
1728631824.000,-41.016,-44.434,-43.457,-41.504,0.000
1728631824.004,-64.941,-54.199,-48.340,-55.176,0.000
1728631824.008,-57.129,-52.734,-35.156,-43.945,0.000
1728631824.012,-38.086,-56.641,-34.668,-44.922,0.000
1728631824.016,-36.621,-54.688,-46.875,-50.781,0.000
1728631824.020,-37.598,-41.504,-42.969,-34.668,0.000
1728631824.024,-58.594,-39.551,-41.992,-35.645,0.000
1728631824.027,-65.918,-52.734,-43.945,-52.246,0.000
1728631824.031,-37.109,-59.082,-38.086,-49.805,0.000
1728631824.035,-29.297,-44.434,-39.551,-45.410,0.000
1728631824.039,-40.527,-38.574,-39.062,-45.898,0.000
1728631824.043,-47.363,-44.434,-36.133,-39.551,0.000
1728631824.047,-41.504,-48.828,-35.156,-30.273,0.000
1728631824.050,-26.367,-41.016,-35.156,-20.508,0.000
1728631824.054,-8.789,-32.227,-36.621,-21.484,0.000
1728631824.058,-10.254,-24.902,-33.203,-19.043,0.000
1728631824.062,-27.344,-25.391,-39.062,-17.578,0.000
1728631824.066,-36.133,-25.879,-44.434,-27.344,0.000
1728631824.070,-25.879,-38.086,-37.109,-20.508,0.000
1728631824.074,-16.113,-45.410,-33.203,-13.184,0.000
1728631824.078,-5.859,-24.902,-39.551,-18.066,0.000
1728631824.082,-28.809,-22.949,-48.828,-30.762,0.000
1728631824.086,-59.570,-34.668,-49.805,-45.898,0.000
1728631824.090,-38.086,-38.574,-41.504,-40.527,0.000
1728631824.094,-15.137,-36.133,-40.039,-29.785,0.000
1728631824.098,-24.414,-27.832,-39.551,-38.086,0.000
1728631824.102,-45.898,-23.438,-42.480,-40.039,0.000
1728631824.106,-55.664,-36.133,-41.992,-42.480,0.000
1728631824.109,-36.621,-34.180,-37.109,-42.480,0.000
1728631824.113,-6.836,-17.578,-34.180,-31.250,0.000
1728631824.117,-2.930,-24.414,-30.762,-29.785,0.000
1728631824.121,-29.297,-29.297,-37.598,-32.227,0.000
1728631824.125,-45.898,-29.785,-43.945,-39.551,0.000
1728631824.129,-34.668,-34.668,-39.551,-30.762,0.000
1728631824.133,-23.438,-32.227,-31.250,-18.555,0.000
1728631824.137,-16.113,-49.316,-32.227,-22.949,0.000
1728631824.141,-36.133,-69.824,-34.668,-33.691,0.000
1728631824.145,-66.895,-72.266,-31.738,-42.969,0.000
1728631824.149,-53.711,-57.129,-31.250,-46.387,0.000
1728631824.153,-28.320,-27.832,-30.273,-33.691,0.000
1728631824.156,-32.715,-22.949,-27.832,-25.391,0.000
1728631824.160,-49.805,-28.809,-34.668,-41.504,0.000
1728631824.164,-74.707,-38.086,-46.875,-52.734,0.000
1728631824.168,-72.754,-50.781,-48.340,-46.875,0.000
1728631824.172,-35.156,-59.570,-41.016,-41.504,0.000
1728631824.176,-14.160,-51.758,-28.320,-43.457,0.000
1728631824.180,-18.555,-33.203,-28.809,-39.551,0.000
1728631824.184,-32.227,-21.973,-33.691,-34.180,0.000
1728631824.188,-42.480,-13.184,-38.086,-33.203,0.000
1728631824.192,-26.855,-10.742,-42.969,-30.273,0.000
1728631824.196,-13.672,-21.484,-49.805,-34.668,0.000
1728631824.200,-13.672,-24.902,-47.363,-30.273,0.000
1728631824.203,-30.273,-40.527,-36.133,-25.879,0.000
1728631824.207,-43.945,-48.340,-34.668,-40.527,0.000
1728631824.211,-27.344,-24.414,-32.227,-43.457,0.000
1728631824.215,0.000,-11.719,-28.320,-40.039,0.000
1728631824.219,0.000,-15.625,-29.297,-45.410,0.000
1728631824.223,0.000,-22.461,-29.785,-50.293,0.000
1728631824.227,0.000,-22.949,-34.180,-43.945,0.000
1728631824.231,0.000,-13.184,-32.715,-35.645,0.000
1728631824.235,0.000,-20.020,-29.785,-35.156,0.000
1728631824.239,0.000,-29.785,-35.156,-21.484,0.000
1728631824.242,0.000,-28.320,-44.922,-25.391,0.000
1728631824.246,0.000,-30.273,-46.387,-43.457,0.000
1728631824.250,0.000,-27.344,-33.691,-29.297,0.000
1728631824.254,0.000,-22.461,-32.227,-15.625,0.000
1728631824.258,0.000,-33.203,-40.039,-18.555,0.000
1728631824.262,-41.992,-44.922,-54.199,-29.785,0.000
1728631824.266,-61.523,-48.828,-52.246,-42.969,0.000
1728631824.270,-34.668,-46.875,-39.062,-47.363,0.000
1728631824.274,-10.254,-43.457,-36.621,-44.922,0.000
1728631824.277,-22.461,-37.109,-36.133,-39.062,0.000
1728631824.281,-57.129,-33.203,-43.457,-45.898,0.000
1728631824.285,-77.637,-41.504,-51.270,-51.270,0.000
1728631824.289,-60.059,-56.152,-45.898,-38.574,0.000
1728631824.293,-34.180,-54.199,-32.715,-34.668,0.000
1728631824.297,-24.414,-47.852,-23.926,-33.691,0.000
1728631824.301,-39.551,-60.547,-30.762,-36.621,0.000
1728631824.305,-51.270,-51.270,-32.227,-48.828,0.000
1728631824.308,-42.969,-28.809,-29.297,-47.363,0.000
